Date time,time[sec],omega_t_b(X)[rad/s],omega_t_b(Y)[rad/s],omega_t_b(Z)[rad/s],q_t_i2b(0)[-],q_t_i2b(1)[-],q_t_i2b(2)[-],q_t_i2b(3)[-],torque_t_b(X)[Nm],torque_t_b(Y)[Nm],torque_t_b(Z)[Nm],h_total[Nms],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],lat[rad],lon[rad],alt[m],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],GST [rad]
2020-03-04 00:00:02,2.7499999999999853,0.0,0.0,-0.1,0.0,0.0,-0.13706714116038543,0.9905617592124779,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.7999999999999843,0.0,0.0,-0.1,0.0,0.0,-0.1395431146442365,0.9902159962126372,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.849999999999983,0.0,0.0,-0.1,0.0,0.0,-0.14201821598407524,0.9898640443660436,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.899999999999982,0.0,0.0,-0.1,0.0,0.0,-0.14449242971052642,0.9895059058723948,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.949999999999981,0.0,0.0,-0.1,0.0,0.0,-0.14696574035976226,0.9891415829700555,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.99999999999998,0.0,0.0,-0.1,0.0,0.0,-0.14943813247359924,0.9887710779360424,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:03,3.049999999999979,0.0,0.0,-0.1,0.0,0.0,-0.15190959059959475,0.9883943930860107,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:03,3.099999999999978,0.0,0.0,-0.1,0.0,0.0,-0.1543800992911435,0.98801153077424,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:03,3.149999999999977,0.0,0.0,-0.1,0.0,0.0,-0.15684964310757415,0.987622493393618,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:03,3.1999999999999758,0.0,0.0,-0.1,0.0,0.0,-0.159318206614246,0.987227283375627,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
